"267","1","4","2013-05-24 10:52:52"
"268","1","4","2013-05-24 10:53:00"
"269","1","4","2013-05-24 10:53:07"
"270","1","4","2013-05-24 10:53:25"
"271","1","4","2013-05-24 10:53:27"
"272","1","3","2013-05-24 10:54:19"
"273","1","1","2013-05-24 11:04:25"
"274","1","1","2013-05-24 11:04:33"
"275","1","1","2013-05-28 11:59:18"
"276","1","1","2013-05-29 05:44:00"
"277","1","1","2013-05-30 07:10:49"
"278","1","1","2013-06-01 10:06:47"
"279","1","1","2013-06-05 03:10:46"
"280","1","3","2013-06-05 06:42:07"
"281","1","3","2013-06-05 12:29:08"
"282","1","3","2013-06-05 12:38:21"
"283","1","21","2013-06-06 10:01:50"
"284","1","1","2013-06-06 12:04:04"
"285","1","3","2013-06-07 03:25:16"
"286","1","3","2013-06-10 12:34:17"
"287","1","4","2013-06-11 08:20:52"
"288","1","4","2013-06-11 11:45:39"
"289","1","4","2013-06-13 03:24:46"
"290","1","3","2013-06-13 06:24:00"
"291","1","1","2013-06-13 06:36:14"
"292","1","4","2013-06-13 08:45:06"
"293","1","4","2013-06-17 10:54:06"
"294","1","1","2013-06-20 02:48:35"
"295","1","21","2013-06-20 09:55:05"
"296","1","4","2013-06-21 09:57:32"
"297","1","1","2013-06-22 03:58:23"
"298","1","4","2013-06-26 12:15:07"
"299","1","4","2013-06-27 04:19:34"
"300","1","4","2013-06-28 03:41:16"
"301","1","1","2013-06-28 07:03:08"
"302","1","3","2013-06-28 10:42:41"
"303","1","2","2013-06-28 10:55:35"
"304","1","1","2013-06-29 10:24:04"
"305","1","21","2013-07-01 07:30:49"
"306","1","21","2013-07-01 08:40:44"
"307","1","1","2013-07-01 09:59:34"
"308","1","1","2013-07-01 12:11:42"
"309","1","1","2013-07-02 04:54:21"
"310","1","21","2013-07-03 08:36:54"
"311","1","21","2013-07-03 09:08:45"
"312","1","6","2013-07-04 12:32:24"
"313","1","3","2013-07-05 02:59:26"
"314","1","25","2013-07-05 03:54:52"
"315","1","24","2013-07-05 07:46:32"
"316","1","24","2013-07-05 12:03:54"
"317","1","24","2013-07-05 12:05:22"
"318","1","1","2013-07-08 12:49:56"
"319","1","1","2013-07-09 10:42:07"
"320","1","1","2013-07-09 11:24:17"
"321","1","3","2013-07-09 11:57:37"
"322","1","3","2013-07-09 12:42:30"
"323","1","3","2013-07-10 07:58:59"
"324","1","24","2013-07-10 08:57:36"
"325","1","1","2013-07-10 12:16:27"
"326","1","25","2013-07-10 12:46:54"
"327","1","3","2013-07-10 12:53:28"
"328","1","24","2013-07-12 11:03:10"
"329","1","3","2013-07-12 13:09:51"
"330","1","3","2013-07-12 13:10:19"
"331","1","21","2013-07-13 11:21:15"
"332","1","3","2013-07-14 09:42:35"
"333","1","24","2013-07-15 12:16:25"
"334","1","25","2013-07-16 06:57:36"
"335","1","24","2013-07-16 08:10:46"
"336","1","21","2013-07-16 11:08:43"
"337","1","21","2013-07-16 11:08:43"
"338","1","21","2013-07-17 10:54:04"
"339","1","1","2013-07-17 11:17:37"
"340","1","1","2013-07-17 11:25:37"
"341","1","3","2013-07-18 10:43:59"
"342","1","25","2013-07-19 04:31:43"
"343","1","25","2013-07-19 04:31:44"
"344","1","25","2013-07-19 04:31:47"
"345","1","5","2013-07-20 04:20:16"
"346","1","3","2013-07-21 10:53:14"
"347","1","24","2013-07-22 04:33:35"
"348","1","1","2013-07-22 07:10:14"
"349","1","1","2013-07-22 07:32:20"
"350","1","3","2013-07-22 12:53:11"
"351","1","24","2013-07-23 04:37:26"
"352","1","21","2013-07-24 03:36:38"
"353","1","25","2013-07-24 04:43:56"
"354","1","25","2013-07-24 08:04:16"
"355","1","24","2013-07-24 09:26:01"
"356","1","24","2013-07-25 03:16:23"
"357","1","25","2013-07-25 04:31:40"
"358","1","1","2013-07-25 11:03:44"
"359","1","1","2013-07-26 06:45:12"
"360","1","3","2013-07-26 10:22:35"
"361","1","3","2013-07-26 11:25:53"
"362","1","21","2013-07-30 05:09:25"
"363","1","21","2013-07-30 05:09:25"
"364","1","21","2013-07-30 05:09:25"
"365","1","21","2013-07-30 08:53:38"
"366","1","1","2013-07-30 09:59:30"
"367","1","3","2013-07-30 12:41:10"
"368","1","3","2013-07-30 12:41:10"
"369","1","24","2013-07-31 08:19:14"
"370","1","1","2013-07-31 12:38:53"
"371","1","24","2013-08-02 09:48:37"
"372","1","24","2013-08-02 09:49:02"
"373","1","24","2013-08-02 11:39:44"
"374","1","3","2013-08-02 12:53:40"
"375","1","24","2013-08-03 03:44:25"
"376","1","25","2013-08-05 10:19:48"
"377","1","24","2013-08-05 11:20:27"
"378","1","24","2013-08-06 10:13:32"
"379","1","24","2013-08-06 10:35:38"
"380","1","24","2013-08-06 10:37:05"
"381","1","3","2013-08-06 12:20:31"
"382","1","24","2013-08-07 05:34:03"
"383","1","25","2013-08-08 09:35:52"
"384","1","3","2013-08-08 10:33:50"
"385","1","3","2013-08-08 12:17:58"
"386","1","24","2013-08-12 09:31:29"
"387","1","24","2013-08-12 11:41:14"
"388","1","25","2013-08-14 08:59:19"
"389","1","24","2013-08-14 12:28:07"
"390","1","24","2013-08-16 09:50:02"
"391","1","24","2013-08-16 09:55:41"
"392","1","25","2013-08-16 12:04:33"
"393","1","1","2013-08-17 04:51:08"
"394","1","25","2013-08-19 08:59:38"
"395","1","25","2013-08-20 03:08:17"
"396","1","24","2013-08-20 03:46:41"
"397","1","3","2013-08-20 06:51:46"
"398","1","3","2013-08-21 03:49:17"
"399","1","24","2013-08-21 10:53:02"
"400","1","24","2013-08-21 10:53:23"
"401","1","25","2013-08-21 11:36:32"
"402","1","3","2013-08-21 11:54:00"
"403","1","24","2013-08-22 09:22:55"
"404","1","24","2013-08-22 09:23:16"
"405","1","1","2013-08-22 12:22:31"
"406","1","1","2013-08-23 04:23:39"
"407","1","1","2013-08-23 04:37:06"
"408","1","25","2013-08-23 07:23:04"
"409","1","1","2013-08-23 09:02:21"
"410","1","1","2013-08-23 09:10:09"
"411","1","1","2013-08-23 10:03:28"
"412","1","24","2013-08-26 03:36:03"
"413","1","24","2013-08-26 05:47:14"
"414","1","25","2013-08-26 07:17:56"
"415","1","24","2013-08-26 09:49:13"
"416","1","25","2013-08-26 10:13:36"
"417","1","24","2013-08-28 09:32:07"
"418","1","24","2013-08-29 02:35:23"
"419","1","24","2013-08-29 05:01:57"
"420","1","24","2013-08-29 07:21:19"
"421","1","3","2013-08-29 08:48:38"
"422","1","1","2013-08-30 09:40:18"
"423","1","25","2013-08-30 11:42:05"
"424","1","1","2013-08-31 05:00:52"
"425","1","5","2013-08-31 06:40:07"
"427","1","25","2013-09-02 08:45:26"
"428","1","5","2013-09-02 08:58:13"
"429","1","6","2013-09-02 09:04:26"
"430","1","25","2013-09-02 11:13:10"
"431","1","1","2013-09-02 11:36:15"
"432","1","1","2013-09-02 12:44:40"
"433","1","5","2013-09-03 04:27:31"
"434","1","3","2013-09-03 10:26:40"
"435","1","27","2013-09-04 05:25:26"
"436","1","1","2013-09-04 06:01:28"
"437","1","25","2013-09-04 07:20:00"
"438","1","25","2013-09-04 10:54:17"
"439","1","1","2013-09-05 04:43:18"
"440","1","1","2013-09-05 08:14:22"
"441","1","25","2013-09-05 10:23:36"
"442","1","1","2013-09-05 11:06:06"
"443","1","1","2013-09-06 06:16:41"
"446","1","3","2013-09-06 07:01:39"
"447","1","1","2013-09-06 10:56:20"
"448","1","25","2013-09-06 10:58:17"
"449","1","1","2013-09-06 11:49:36"
"450","1","1","2013-09-07 09:23:54"
"451","1","25","2013-09-09 04:02:33"
"452","1","25","2013-09-09 04:04:11"
"453","1","1","2013-09-09 06:27:11"
"454","1","1","2013-09-09 07:41:10"
"455","1","25","2013-09-09 07:44:46"
"456","1","25","2013-09-09 12:19:00"
"457","1","25","2013-09-10 03:38:31"
"458","1","25","2013-09-10 04:45:55"
"459","1","3","2013-09-10 09:02:13"
"460","1","3","2013-09-10 09:05:52"
"461","1","3","2013-09-13 12:14:30"
"462","1","1","2013-09-16 05:35:47"
"463","1","1","2013-09-16 09:56:16"
"464","1","25","2013-09-16 10:12:36"
"465","1","3","2013-09-16 12:44:11"
"466","1","1","2013-09-17 07:15:27"
"467","1","25","2013-09-18 04:58:01"
"468","1","1","2013-09-18 09:09:14"
"469","1","25","2013-09-18 11:13:45"
"470","1","25","2013-09-18 12:10:45"
"471","1","1","2013-09-19 04:10:58"
"472","1","25","2013-09-19 07:09:02"
"473","1","25","2013-09-19 09:59:26"
"475","1","3","2013-09-19 12:21:44"
"476","1","3","2013-09-20 03:06:37"
"477","1","1","2013-09-20 05:20:37"
"478","1","1","2013-09-20 05:43:27"
"479","1","1","2013-09-21 04:45:17"
"480","1","1","2013-09-21 09:26:38"
"481","1","3","2013-09-23 04:46:36"
"483","1","3","2013-09-24 06:23:47"
"484","1","3","2013-09-24 10:22:07"
"485","1","25","2013-09-24 10:23:10"
"486","1","25","2013-09-25 06:01:57"
"488","1","27","2013-09-25 07:57:04"
"489","1","2","2013-09-25 09:21:22"
"490","1","25","2013-09-26 04:25:39"
"491","1","5","2013-09-27 06:54:21"
"492","1","3","2013-09-27 09:14:33"
"493","1","27","2013-09-28 05:56:40"
"494","1","25","2013-09-30 10:39:15"
"495","1","25","2013-10-01 04:09:50"
"496","1","25","2013-10-01 05:51:47"
"497","1","25","2013-10-01 10:15:57"
"498","1","27","2013-10-02 08:12:30"
"499","1","27","2013-10-02 08:39:50"
"500","1","27","2013-10-02 08:40:14"
"501","1","6","2013-10-04 03:04:33"
"502","1","5","2013-10-04 08:39:31"
"503","1","5","2013-10-04 10:07:20"
"504","1","25","2013-10-07 02:30:45"
"505","1","1","2013-10-07 06:12:29"
"506","1","25","2013-10-07 07:24:59"
"507","1","1","2013-10-07 10:00:44"
"508","1","1","2013-10-08 05:23:07"
"509","1","25","2013-10-08 11:05:24"
"510","1","1","2013-10-09 06:31:02"
"511","1","25","2013-10-09 10:18:27"
"512","1","1","2013-10-10 11:06:11"
"513","1","6","2013-10-11 02:27:46"
"514","1","1","2013-10-11 06:55:31"
"515","1","25","2013-10-11 11:49:06"
"516","1","25","2013-10-11 11:50:20"
"517","1","1","2013-10-14 04:06:29"
"518","1","3","2013-10-14 10:33:20"
"519","1","25","2013-10-14 12:25:20"
"520","1","3","2013-10-14 12:43:02"
"521","1","1","2013-10-15 10:55:25"
"522","1","25","2013-10-15 10:56:24"
"523","1","1","2013-10-15 11:44:45"
"524","1","3","2013-10-15 12:45:04"
"525","1","3","2013-10-15 12:50:35"
"526","1","25","2013-10-16 07:41:42"
"527","1","25","2013-10-16 10:39:13"
"528","1","5","2013-10-16 10:54:09"
"530","1","5","2013-10-17 03:04:20"
"531","1","1","2013-10-17 03:58:06"
"532","1","25","2013-10-17 08:31:54"
"533","1","25","2013-10-18 07:26:16"
"534","1","1","2013-10-18 07:47:30"
"535","1","25","2013-10-18 11:42:32"
"536","1","25","2013-10-18 12:21:28"
"538","1","1","2013-10-21 08:57:58"
"539","1","1","2013-10-21 09:37:21"
"540","1","1","2013-10-21 12:10:44"
"541","1","1","2013-10-22 09:09:57"
"542","1","25","2013-10-23 08:45:44"
"543","1","1","2013-10-25 03:39:53"
"544","1","27","2013-10-25 08:36:13"
"545","1","25","2013-10-25 12:26:00"
"546","1","1","2013-10-26 04:02:18"
"547","1","1","2013-10-26 06:19:54"
"548","1","5","2013-10-26 06:44:01"
"549","1","27","2013-10-28 06:08:23"
"550","1","1","2013-10-29 04:16:22"
"551","1","25","2013-10-29 08:44:06"
"552","1","25","2013-10-29 08:44:21"
"553","1","25","2013-10-29 12:24:52"
"554","1","1","2013-10-30 02:26:57"
"555","1","2","2013-10-30 02:51:49"
"556","1","25","2013-10-31 04:09:28"
"557","1","25","2013-10-31 10:19:53"
"558","1","25","2013-10-31 10:20:30"
"559","1","6","2013-10-31 10:31:19"
"560","1","25","2013-10-31 11:41:27"
"561","1","1","2013-10-31 11:45:51"
"562","1","25","2013-10-31 12:07:42"
"563","1","1","2013-10-31 12:45:12"
"564","1","25","2013-10-31 13:09:07"
"565","1","25","2013-11-04 08:30:28"
"566","1","25","2013-11-05 09:12:56"
"567","1","25","2013-11-05 11:04:51"
"568","1","3","2013-11-05 12:06:09"
"569","1","3","2013-11-05 12:11:58"
"570","1","1","2013-11-06 03:50:17"
"571","1","25","2013-11-06 04:29:28"
"572","1","25","2013-11-06 11:22:53"
"573","1","3","2013-11-08 09:17:28"
"574","1","3","2013-11-08 09:17:38"
"575","1","1","2013-11-08 10:43:19"
"576","1","1","2013-11-09 07:17:28"
"577","1","25","2013-11-11 04:15:17"
"578","1","25","2013-11-11 09:40:14"
"579","1","1","2013-11-11 11:57:15"
"580","1","25","2013-11-12 09:18:03"
"581","1","25","2013-11-12 11:56:04"
"582","1","25","2013-11-13 09:51:45"
"583","1","25","2013-11-13 10:20:32"
"584","1","3","2013-11-15 03:41:02"
"585","1","25","2013-11-18 09:53:09"
"586","1","3","2013-11-19 05:34:14"
"587","1","1","2013-11-19 09:51:06"
"588","1","3","2013-11-19 12:14:56"
"589","1","3","2013-11-21 08:11:24"
"590","1","3","2013-11-21 08:12:46"
"591","1","3","2013-11-21 12:11:51"
"592","1","3","2013-11-22 12:15:42"
"593","1","5","2013-11-23 04:04:51"
"594","1","1","2013-11-23 06:41:11"
"595","1","3","2013-11-25 12:01:32"
"596","1","25","2013-11-26 03:38:25"
"597","1","1","2013-11-26 04:33:00"
"598","1","1","2013-11-26 10:54:59"
"599","1","3","2013-11-26 11:59:14"
"600","1","1","2013-11-27 05:58:23"
"601","1","3","2013-11-28 11:45:03"
"602","1","25","2013-12-03 12:12:32"
"603","1","25","2013-12-04 09:29:36"
"604","1","1","2013-12-04 09:59:35"
"605","1","25","2013-12-05 04:06:07"
"606","1","25","2013-12-05 10:30:09"
"607","1","25","2013-12-05 11:05:46"
"608","1","1","2013-12-07 07:57:15"
"609","1","25","2013-12-11 17:28:59"
"611","1","1","2013-12-12 09:47:25"
"612","1","25","2013-12-12 10:26:59"
"613","1","25","2013-12-12 11:11:36"
"616","1","27","2013-12-12 18:12:51"
"618","1","27","2013-12-13 11:03:57"
"619","1","6","2013-12-13 11:40:07"
"621","1","25","2013-12-13 18:14:02"
"623","1","27","2013-12-16 16:32:40"
"624","1","25","2013-12-16 18:09:48"
"626","1","27","2013-12-17 09:44:32"
"627","1","1","2013-12-17 14:22:51"
"628","1","1","2013-12-17 16:57:24"
"629","1","1","2013-12-17 17:57:44"
"630","1","3","2013-12-17 18:02:21"
"631","1","25","2013-12-19 15:04:21"
"632","1","27","2013-12-19 16:11:39"
"633","1","3","2013-12-19 18:31:51"
"634","1","1","2013-12-20 17:33:50"
"635","1","3","2013-12-20 18:10:47"
"636","1","27","2013-12-23 08:31:07"
"637","1","1","2013-12-23 10:11:59"
"638","1","25","2013-12-23 12:56:47"
"639","1","25","2013-12-24 09:27:35"
"640","1","3","2013-12-24 13:15:54"
"641","1","3","2013-12-24 13:16:34"
"642","1","3","2013-12-24 14:00:50"
"643","1","3","2013-12-26 08:15:15"
"644","1","3","2013-12-26 10:59:27"
"646","1","3","2013-12-26 16:34:04"
"647","1","3","2013-12-26 18:41:31"
"648","1","1","2013-12-28 13:24:14"
"649","1","1","2013-12-28 13:50:26"
"650","1","27","2013-12-30 13:28:54"
"651","1","1","2013-12-30 18:33:29"
"652","1","25","2013-12-31 10:24:04"
"654","1","1","2014-01-03 10:33:35"
"655","1","1","2014-01-03 11:10:18"
"656","1","25","2014-01-03 16:25:34"
"657","1","3","2014-01-03 18:26:11"
"658","1","5","2014-01-04 10:45:17"
"659","1","5","2014-01-04 10:47:14"
"660","1","5","2014-01-04 15:38:38"
"661","1","25","2014-01-06 14:07:39"
"662","1","1","2014-01-06 16:21:00"
"663","1","3","2014-01-06 17:33:39"
"664","1","3","2014-01-06 17:57:12"
"665","1","3","2014-01-06 18:23:56"
"666","1","25","2014-01-07 09:26:28"
"667","1","1","2014-01-07 15:18:47"
"668","1","1","2014-01-08 17:17:25"
"669","1","3","2014-01-10 09:39:27"
"670","1","1","2014-01-10 12:27:23"
"671","1","25","2014-01-10 18:14:10"
"672","1","3","2014-01-10 18:18:40"
"673","1","5","2014-01-11 09:05:58"
"674","1","5","2014-01-11 09:25:22"
"675","1","1","2014-01-13 11:30:39"
"676","1","25","2014-01-13 12:57:38"
"677","1","25","2014-01-13 17:11:39"
"679","1","25","2014-01-13 17:29:30"
"680","1","25","2014-01-13 17:44:25"
"681","1","3","2014-01-14 16:42:47"
"682","1","3","2014-01-14 18:21:58"
"683","1","3","2014-01-15 11:52:21"
"684","1","3","2014-01-15 18:29:58"
"685","1","3","2014-01-16 18:37:15"
"686","1","25","2014-01-17 08:34:02"
"687","1","1","2014-01-17 12:16:21"
"688","1","1","2014-01-17 12:39:10"
"689","1","3","2014-01-17 13:09:51"
